index,user_id,item_id,event_type,watch_seconds,timestamp,age,gender,region,content_type,genre
3998,u125,i65,play,1842,2025-02-17 22:16:00,35,M,Yogyakarta,series,anime
3999,u127,i19,pause,278,2025-02-17 22:41:00,25,F,Yogyakarta,movie,romance
4000,u217,i233,pause,133,2025-02-17 23:01:00,20,F,Medan,movie,action
4001,u193,i234,play,992,2025-02-17 23:10:00,50,M,Medan,series,anime
4002,u202,i218,skip,32,2025-02-17 23:18:00,46,F,Denpasar,series,anime
4003,u97,i66,complete,2840,2025-02-17 23:21:00,53,M,Denpasar,series,anime
4004,u2,i186,play,2983,2025-02-17 23:29:00,19,M,Denpasar,series,thriller
4005,u153,i70,like,1698,2025-02-18 00:02:00,27,F,Makassar,microdrama,thriller
4006,u59,i144,play,1191,2025-02-18 00:23:00,37,F,Makassar,movie,family
4007,u100,i134,like,3589,2025-02-18 00:27:00,37,M,Yogyakarta,microdrama,drama
4008,u53,i195,play,1952,2025-02-18 00:32:00,17,M,Denpasar,tv,kids
4009,u57,i164,save,104,2025-02-18 01:08:00,26,M,Yogyakarta,series,anime
4010,u18,i232,play,3557,2025-02-18 01:19:00,43,F,Surabaya,microdrama,romance
4011,u15,i77,save,59,2025-02-18 02:16:00,25,F,Bandung,movie,romance
4012,u174,i4,pause,272,2025-02-18 02:22:00,49,M,Yogyakarta,series,family
4013,u98,i138,complete,279,2025-02-18 02:56:00,20,M,Yogyakarta,movie,thriller
4014,u116,i51,pause,112,2025-02-18 03:09:00,39,F,Medan,series,kids
4015,u147,i158,complete,2080,2025-02-18 04:19:00,22,F,Surabaya,movie,romance
4016,u77,i152,play,1287,2025-02-18 04:20:00,25,F,Jakarta,series,romance
4017,u9,i247,play,2126,2025-02-18 04:41:00,45,F,Surabaya,microdrama,comedy
4018,u35,i199,play,3448,2025-02-18 04:52:00,43,F,Jakarta,movie,comedy
4019,u60,i198,play,862,2025-02-18 05:12:00,31,M,Surabaya,microdrama,comedy
4020,u49,i241,skip,37,2025-02-18 05:17:00,47,F,Denpasar,movie,action
4021,u62,i62,complete,1501,2025-02-18 05:18:00,54,M,Jakarta,series,anime
4022,u34,i96,play,3470,2025-02-18 05:23:00,46,M,Medan,series,drama
4023,u129,i16,skip,13,2025-02-18 05:23:00,20,F,Yogyakarta,movie,romance
4024,u166,i243,play,408,2025-02-18 05:37:00,19,M,Bandung,tv,kids
4025,u181,i241,play,2606,2025-02-18 05:43:00,55,M,Makassar,movie,action
4026,u125,i4,pause,122,2025-02-18 05:50:00,35,M,Yogyakarta,series,family
4027,u163,i61,pause,287,2025-02-18 05:56:00,55,F,Surabaya,series,anime
4028,u115,i20,play,3153,2025-02-18 05:59:00,30,M,Surabaya,movie,romance
4029,u32,i176,like,2959,2025-02-18 06:00:00,31,F,Surabaya,series,thriller
4030,u139,i150,like,1977,2025-02-18 06:06:00,25,M,Surabaya,microdrama,comedy
4031,u10,i137,complete,820,2025-02-18 06:17:00,49,F,Bandung,series,thriller
4032,u139,i183,play,2845,2025-02-18 06:20:00,25,M,Surabaya,series,drama
4033,u91,i177,play,1285,2025-02-18 06:39:00,38,F,Surabaya,tv,kids
4034,u36,i241,save,167,2025-02-18 06:42:00,21,M,Denpasar,movie,action
4035,u199,i10,play,743,2025-02-18 06:51:00,32,F,Jakarta,series,thriller
4036,u74,i206,save,135,2025-02-18 06:57:00,41,F,Surabaya,microdrama,romance
4037,u127,i247,complete,832,2025-02-18 07:33:00,25,F,Yogyakarta,microdrama,comedy
4038,u51,i175,like,2096,2025-02-18 07:54:00,29,F,Makassar,series,family
4039,u78,i51,complete,3259,2025-02-18 08:17:00,45,M,Jakarta,series,kids
4040,u59,i35,complete,1055,2025-02-18 08:28:00,37,F,Makassar,series,thriller
4041,u95,i20,play,642,2025-02-18 08:59:00,30,M,Surabaya,movie,romance
4042,u80,i241,play,2031,2025-02-18 09:57:00,16,F,Jakarta,movie,action
4043,u194,i3,play,630,2025-02-18 10:17:00,38,M,Jakarta,series,drama
4044,u174,i226,play,409,2025-02-18 10:28:00,49,M,Yogyakarta,series,thriller
4045,u41,i116,pause,189,2025-02-18 10:33:00,37,M,Medan,series,thriller
4046,u97,i75,play,1413,2025-02-18 10:39:00,53,M,Denpasar,microdrama,romance
4047,u146,i25,play,1118,2025-02-18 11:22:00,35,M,Makassar,movie,action
4048,u80,i242,play,1494,2025-02-18 11:30:00,16,F,Jakarta,movie,comedy
4049,u138,i76,complete,518,2025-02-18 11:40:00,36,F,Yogyakarta,movie,thriller
4050,u193,i195,play,332,2025-02-18 11:48:00,50,M,Medan,tv,kids
4051,u65,i120,play,979,2025-02-18 11:53:00,46,F,Medan,microdrama,thriller
4052,u195,i134,play,234,2025-02-18 12:27:00,17,M,Makassar,microdrama,drama
4053,u205,i176,play,1277,2025-02-18 12:27:00,28,M,Surabaya,series,thriller
4054,u54,i236,play,3234,2025-02-18 12:37:00,25,F,Jakarta,tv,comedy
4055,u213,i112,skip,39,2025-02-18 13:32:00,37,F,Jakarta,movie,family
4056,u187,i232,play,2062,2025-02-18 13:38:00,18,F,Medan,microdrama,romance
4057,u119,i163,play,498,2025-02-18 13:46:00,53,M,Surabaya,tv,kids
4058,u71,i146,save,145,2025-02-18 13:47:00,51,F,Medan,movie,action
4059,u147,i124,play,3198,2025-02-18 15:05:00,22,F,Surabaya,series,anime
4060,u194,i74,play,405,2025-02-18 16:25:00,38,M,Jakarta,microdrama,romance
4061,u119,i112,play,2600,2025-02-18 16:29:00,53,M,Surabaya,movie,family
4062,u37,i163,play,2812,2025-02-18 16:59:00,38,F,Jakarta,tv,kids
4063,u187,i12,play,926,2025-02-18 17:32:00,18,F,Medan,series,romance
4064,u105,i161,play,1227,2025-02-18 17:57:00,34,F,Yogyakarta,series,anime
4065,u81,i180,skip,22,2025-02-18 17:58:00,22,F,Bandung,series,drama
4066,u213,i230,complete,1051,2025-02-18 18:41:00,37,F,Jakarta,series,drama
4067,u119,i107,play,3030,2025-02-18 19:16:00,53,M,Surabaya,movie,thriller
4068,u13,i249,like,2885,2025-02-18 19:29:00,42,F,Yogyakarta,movie,romance
4069,u126,i101,pause,269,2025-02-18 20:27:00,28,F,Jakarta,movie,family
4070,u166,i247,like,1489,2025-02-18 20:31:00,19,M,Bandung,microdrama,comedy
4071,u158,i231,complete,3114,2025-02-18 20:34:00,50,M,Jakarta,series,drama
4072,u195,i35,pause,88,2025-02-18 20:52:00,17,M,Makassar,series,thriller
4073,u24,i138,save,61,2025-02-18 20:55:00,48,M,Denpasar,movie,thriller
4074,u79,i59,play,422,2025-02-18 21:02:00,31,M,Jakarta,series,anime
4075,u175,i80,skip,34,2025-02-18 21:09:00,43,M,Surabaya,series,anime
4076,u145,i101,pause,216,2025-02-18 21:25:00,44,F,Denpasar,movie,family
4077,u216,i62,like,2840,2025-02-18 21:29:00,44,M,Yogyakarta,series,anime
4078,u162,i52,play,1572,2025-02-18 22:18:00,18,M,Bandung,tv,kids
4079,u17,i178,play,2867,2025-02-18 22:39:00,42,F,Yogyakarta,movie,drama
4080,u95,i115,pause,132,2025-02-18 22:43:00,30,M,Surabaya,series,family
4081,u192,i25,complete,2521,2025-02-18 22:49:00,45,M,Makassar,movie,action
4082,u200,i105,pause,222,2025-02-18 23:09:00,54,F,Bandung,series,romance
4083,u66,i72,play,466,2025-02-18 23:33:00,21,F,Medan,microdrama,comedy
4084,u210,i63,play,991,2025-02-18 23:38:00,42,F,Surabaya,series,anime
4085,u114,i77,play,2088,2025-02-18 23:56:00,37,M,Medan,movie,romance
4086,u132,i70,like,1959,2025-02-19 00:01:00,42,F,Makassar,microdrama,thriller
4087,u45,i211,complete,663,2025-02-19 00:23:00,28,F,Medan,microdrama,comedy
4088,u125,i117,play,2328,2025-02-19 00:31:00,35,M,Yogyakarta,movie,romance
4089,u209,i131,play,1985,2025-02-19 01:04:00,23,F,Surabaya,movie,comedy
4090,u188,i1,play,1759,2025-02-19 01:53:00,36,M,Bandung,series,romance
4091,u126,i227,play,884,2025-02-19 02:31:00,28,F,Jakarta,series,thriller
4092,u104,i33,skip,22,2025-02-19 02:43:00,16,M,Denpasar,movie,thriller
4093,u44,i146,skip,11,2025-02-19 02:51:00,47,F,Surabaya,movie,action
4094,u220,i249,play,2866,2025-02-19 03:08:00,36,M,Makassar,movie,romance
4095,u92,i108,skip,6,2025-02-19 03:20:00,22,F,Medan,series,anime
4096,u188,i120,play,2758,2025-02-19 03:25:00,36,M,Bandung,microdrama,thriller
4097,u182,i200,skip,31,2025-02-19 03:46:00,39,M,Yogyakarta,series,drama
4098,u72,i8,play,1750,2025-02-19 04:32:00,20,M,Makassar,series,drama
4099,u138,i221,play,437,2025-02-19 04:37:00,36,F,Yogyakarta,series,thriller
4100,u21,i162,save,58,2025-02-19 04:58:00,19,M,Bandung,series,kids
4101,u198,i143,complete,1171,2025-02-19 05:14:00,40,F,Surabaya,series,family
4102,u147,i56,complete,578,2025-02-19 05:15:00,22,F,Surabaya,movie,drama
4103,u99,i126,play,1467,2025-02-19 05:25:00,53,F,Surabaya,movie,family
4104,u56,i139,play,551,2025-02-19 05:27:00,41,F,Makassar,series,anime
4105,u96,i89,complete,2009,2025-02-19 05:39:00,39,M,Jakarta,series,romance
4106,u11,i122,play,3033,2025-02-19 05:41:00,24,F,Makassar,movie,romance
4107,u86,i3,play,2952,2025-02-19 05:45:00,25,M,Medan,series,drama
4108,u23,i190,play,3460,2025-02-19 06:04:00,21,M,Jakarta,movie,thriller
4109,u17,i157,skip,30,2025-02-19 06:40:00,42,F,Yogyakarta,series,anime
4110,u66,i81,play,1595,2025-02-19 06:53:00,21,F,Medan,series,anime
4111,u46,i231,play,2554,2025-02-19 07:29:00,40,M,Bandung,series,drama
4112,u38,i240,like,2061,2025-02-19 07:35:00,32,F,Surabaya,microdrama,comedy
4113,u156,i53,skip,21,2025-02-19 07:44:00,21,M,Makassar,tv,comedy
4114,u144,i78,complete,1035,2025-02-19 08:17:00,50,F,Yogyakarta,series,anime
4115,u49,i154,play,1376,2025-02-19 08:25:00,47,F,Denpasar,movie,romance
4116,u155,i160,play,1459,2025-02-19 08:34:00,40,F,Medan,microdrama,thriller
4117,u112,i112,save,126,2025-02-19 08:38:00,32,F,Jakarta,movie,family
4118,u48,i76,play,1662,2025-02-19 08:46:00,23,F,Yogyakarta,movie,thriller
4119,u23,i245,play,1204,2025-02-19 08:47:00,21,M,Jakarta,series,thriller
4120,u76,i48,play,800,2025-02-19 09:26:00,34,F,Surabaya,movie,family
4121,u55,i36,complete,468,2025-02-19 09:33:00,37,M,Makassar,series,thriller
4122,u71,i166,play,3118,2025-02-19 09:37:00,51,F,Medan,series,anime
4123,u6,i183,pause,225,2025-02-19 10:01:00,33,M,Denpasar,series,drama
4124,u90,i57,play,1741,2025-02-19 10:10:00,40,M,Denpasar,series,family
4125,u12,i214,play,807,2025-02-19 10:16:00,29,M,Denpasar,microdrama,romance
4126,u84,i15,play,2061,2025-02-19 10:49:00,30,M,Jakarta,movie,romance
4127,u152,i111,complete,2056,2025-02-19 10:53:00,47,M,Jakarta,movie,drama
4128,u210,i203,complete,1753,2025-02-19 11:27:00,42,F,Surabaya,series,drama
4129,u198,i255,play,187,2025-02-19 12:50:00,40,F,Surabaya,tv,kids
4130,u148,i39,complete,3042,2025-02-19 12:58:00,26,M,Makassar,series,thriller
4131,u16,i135,play,1387,2025-02-19 13:22:00,22,M,Denpasar,movie,romance
4132,u219,i34,skip,21,2025-02-19 13:39:00,44,F,Makassar,movie,thriller
4133,u35,i42,complete,1449,2025-02-19 14:06:00,43,F,Jakarta,tv,kids
4134,u16,i36,play,611,2025-02-19 14:22:00,22,M,Denpasar,series,thriller
4135,u216,i41,play,2812,2025-02-19 14:42:00,44,M,Yogyakarta,tv,kids
4136,u130,i136,play,553,2025-02-19 14:56:00,29,M,Yogyakarta,movie,action
4137,u185,i93,complete,1742,2025-02-19 14:59:00,55,F,Yogyakarta,series,romance
4138,u150,i104,play,821,2025-02-19 15:38:00,47,F,Makassar,movie,action
4139,u102,i17,play,240,2025-02-19 16:05:00,52,F,Surabaya,movie,romance
4140,u98,i254,save,136,2025-02-19 16:23:00,20,M,Yogyakarta,movie,action
4141,u21,i233,play,1135,2025-02-19 17:01:00,19,M,Bandung,movie,action
4142,u17,i33,play,461,2025-02-19 17:01:00,42,F,Yogyakarta,movie,thriller
4143,u101,i143,play,2581,2025-02-19 18:32:00,43,F,Denpasar,series,family
4144,u38,i182,save,105,2025-02-19 18:40:00,32,F,Surabaya,movie,romance
4145,u178,i104,complete,3079,2025-02-19 18:46:00,26,F,Bandung,movie,action
4146,u184,i232,skip,40,2025-02-19 19:04:00,25,F,Surabaya,microdrama,romance
4147,u47,i85,like,2972,2025-02-19 19:50:00,28,M,Makassar,movie,romance
4148,u39,i154,play,2130,2025-02-19 20:03:00,30,F,Medan,movie,romance
4149,u187,i233,complete,1160,2025-02-19 20:16:00,18,F,Medan,movie,action
4150,u65,i174,play,2699,2025-02-19 20:21:00,46,F,Medan,series,romance
4151,u176,i250,like,332,2025-02-19 20:32:00,55,F,Yogyakarta,movie,family
4152,u181,i18,play,3153,2025-02-19 20:32:00,55,M,Makassar,movie,romance
4153,u219,i100,complete,2734,2025-02-19 20:39:00,44,F,Makassar,series,thriller
4154,u169,i178,play,2013,2025-02-19 21:03:00,37,F,Surabaya,movie,drama
4155,u60,i237,play,3260,2025-02-19 21:11:00,31,M,Surabaya,tv,kids
4156,u91,i249,play,2425,2025-02-19 21:39:00,38,F,Surabaya,movie,romance
4157,u198,i90,skip,6,2025-02-19 21:39:00,40,F,Surabaya,movie,thriller
4158,u50,i192,complete,1303,2025-02-19 22:02:00,20,M,Medan,series,family
4159,u113,i134,like,1117,2025-02-19 22:03:00,17,F,Bandung,microdrama,drama
4160,u52,i140,complete,952,2025-02-19 22:42:00,36,F,Bandung,series,drama
4161,u21,i27,complete,625,2025-02-19 22:53:00,19,M,Bandung,movie,action
4162,u147,i114,play,254,2025-02-19 23:03:00,22,F,Surabaya,series,thriller
4163,u11,i143,complete,1038,2025-02-19 23:05:00,24,F,Makassar,series,family
4164,u58,i187,play,1071,2025-02-19 23:20:00,25,M,Bandung,movie,comedy
4165,u69,i143,play,1025,2025-02-20 00:00:00,33,F,Makassar,series,family
4166,u108,i11,pause,117,2025-02-20 00:21:00,44,M,Bandung,series,romance
4167,u211,i110,pause,256,2025-02-20 00:27:00,19,F,Surabaya,series,drama
4168,u151,i112,play,2846,2025-02-20 00:29:00,27,F,Bandung,movie,family
4169,u28,i51,like,1142,2025-02-20 00:36:00,18,F,Surabaya,series,kids
4170,u82,i16,complete,953,2025-02-20 01:07:00,35,F,Medan,movie,romance
4171,u44,i133,play,1987,2025-02-20 01:18:00,47,F,Surabaya,series,anime
4172,u105,i132,skip,39,2025-02-20 01:30:00,34,F,Yogyakarta,movie,action
4173,u186,i83,play,1940,2025-02-20 02:08:00,21,M,Bandung,movie,romance
4174,u97,i135,complete,1250,2025-02-20 02:15:00,53,M,Denpasar,movie,romance
4175,u32,i84,play,322,2025-02-20 02:54:00,31,F,Surabaya,series,romance
4176,u129,i203,play,968,2025-02-20 03:00:00,20,F,Yogyakarta,series,drama
4177,u60,i16,save,163,2025-02-20 03:26:00,31,M,Surabaya,movie,romance
4178,u99,i243,play,1906,2025-02-20 03:35:00,53,F,Surabaya,tv,kids
4179,u193,i29,play,1764,2025-02-20 03:59:00,50,M,Medan,movie,action
4180,u138,i114,pause,92,2025-02-20 04:00:00,36,F,Yogyakarta,series,thriller
4181,u67,i116,complete,611,2025-02-20 04:47:00,39,F,Denpasar,series,thriller
4182,u31,i230,play,1796,2025-02-20 05:11:00,23,F,Surabaya,series,drama
4183,u63,i96,save,172,2025-02-20 05:22:00,50,F,Medan,series,drama
4184,u189,i71,play,2148,2025-02-20 05:35:00,26,M,Makassar,microdrama,comedy
4185,u48,i57,skip,38,2025-02-20 05:47:00,23,F,Yogyakarta,series,family
4186,u69,i237,skip,20,2025-02-20 05:53:00,33,F,Makassar,tv,kids
4187,u38,i235,play,513,2025-02-20 05:59:00,32,F,Surabaya,microdrama,romance
4188,u220,i64,skip,19,2025-02-20 06:13:00,36,M,Makassar,series,anime
4189,u155,i79,pause,62,2025-02-20 06:58:00,40,F,Medan,series,thriller
4190,u181,i79,like,1307,2025-02-20 07:06:00,55,M,Makassar,series,thriller
4191,u75,i191,like,2229,2025-02-20 07:07:00,25,F,Yogyakarta,microdrama,romance
4192,u67,i67,play,2807,2025-02-20 07:37:00,39,F,Denpasar,microdrama,romance
4193,u206,i17,complete,1522,2025-02-20 07:37:00,29,F,Denpasar,movie,romance
4194,u58,i65,pause,280,2025-02-20 08:23:00,25,M,Bandung,series,anime
4195,u65,i116,play,2847,2025-02-20 08:30:00,46,F,Medan,series,thriller
4196,u81,i39,play,3520,2025-02-20 08:36:00,22,F,Bandung,series,thriller
4197,u139,i79,play,2135,2025-02-20 08:50:00,25,M,Surabaya,series,thriller
4198,u72,i56,complete,525,2025-02-20 10:15:00,20,M,Makassar,movie,drama
4199,u31,i60,skip,36,2025-02-20 10:48:00,23,F,Surabaya,series,anime
4200,u120,i245,complete,2196,2025-02-20 10:49:00,42,M,Surabaya,series,thriller
4201,u88,i145,like,2729,2025-02-20 10:50:00,19,F,Yogyakarta,movie,action
4202,u175,i205,play,1591,2025-02-20 10:55:00,43,M,Surabaya,movie,romance
4203,u132,i85,like,1044,2025-02-20 11:22:00,42,F,Makassar,movie,romance
4204,u133,i249,pause,75,2025-02-20 11:31:00,19,F,Surabaya,movie,romance
4205,u49,i229,save,41,2025-02-20 12:26:00,47,F,Denpasar,series,thriller
4206,u61,i259,complete,1186,2025-02-20 12:39:00,35,M,Makassar,movie,action
4207,u39,i136,like,992,2025-02-20 12:49:00,30,F,Medan,movie,action
4208,u8,i184,play,2348,2025-02-20 12:51:00,41,M,Yogyakarta,series,drama
4209,u132,i159,save,129,2025-02-20 13:06:00,42,F,Makassar,movie,romance
4210,u201,i121,play,1501,2025-02-20 13:34:00,34,M,Yogyakarta,series,family
4211,u162,i93,complete,1307,2025-02-20 14:33:00,18,M,Bandung,series,romance
4212,u23,i61,save,127,2025-02-20 14:37:00,21,M,Jakarta,series,anime
4213,u120,i123,play,3402,2025-02-20 14:52:00,42,M,Surabaya,microdrama,romance
4214,u189,i157,play,3296,2025-02-20 14:59:00,26,M,Makassar,series,anime
4215,u89,i217,pause,190,2025-02-20 15:40:00,39,M,Denpasar,series,thriller
4216,u59,i78,save,119,2025-02-20 15:51:00,37,F,Makassar,series,anime
4217,u217,i179,play,3073,2025-02-20 16:00:00,20,F,Medan,microdrama,comedy
4218,u186,i7,play,2641,2025-02-20 16:44:00,21,M,Bandung,series,romance
4219,u210,i216,save,174,2025-02-20 17:02:00,42,F,Surabaya,microdrama,comedy
4220,u178,i201,pause,187,2025-02-20 17:14:00,26,F,Bandung,series,anime
4221,u4,i49,play,737,2025-02-20 17:15:00,41,F,Medan,movie,family
4222,u67,i100,complete,141,2025-02-20 17:15:00,39,F,Denpasar,series,thriller
4223,u15,i206,save,126,2025-02-20 17:44:00,25,F,Bandung,microdrama,romance
4224,u190,i194,like,3071,2025-02-20 18:05:00,28,M,Denpasar,series,family
4225,u143,i76,play,2339,2025-02-20 18:08:00,34,M,Jakarta,movie,thriller
4226,u56,i10,play,1291,2025-02-20 18:08:00,41,F,Makassar,series,thriller
4227,u36,i1,complete,2622,2025-02-20 18:10:00,21,M,Denpasar,series,romance
4228,u26,i90,play,2296,2025-02-20 19:08:00,44,F,Medan,movie,thriller
4229,u58,i121,complete,1091,2025-02-20 19:21:00,25,M,Bandung,series,family
4230,u38,i239,play,3279,2025-02-20 19:34:00,32,F,Surabaya,tv,kids
4231,u199,i78,skip,7,2025-02-20 20:21:00,32,F,Jakarta,series,anime
4232,u176,i164,play,2935,2025-02-20 20:29:00,55,F,Yogyakarta,series,anime
4233,u2,i258,complete,1816,2025-02-20 20:39:00,19,M,Denpasar,movie,action
4234,u118,i5,play,1594,2025-02-20 20:42:00,26,M,Surabaya,series,drama
4235,u159,i29,play,2278,2025-02-20 21:21:00,16,F,Jakarta,movie,action
4236,u55,i164,complete,3091,2025-02-20 21:42:00,37,M,Makassar,series,anime
4237,u55,i244,play,2237,2025-02-20 22:08:00,37,M,Makassar,movie,family
4238,u84,i17,play,2570,2025-02-20 23:40:00,30,M,Jakarta,movie,romance
4239,u34,i209,play,2705,2025-02-20 23:47:00,46,M,Medan,movie,family
4240,u29,i216,play,415,2025-02-21 00:07:00,52,M,Medan,microdrama,comedy
4241,u172,i16,like,1741,2025-02-21 00:10:00,41,F,Medan,movie,romance
4242,u121,i51,play,891,2025-02-21 00:25:00,38,F,Yogyakarta,series,kids
4243,u191,i81,complete,3253,2025-02-21 00:44:00,31,M,Denpasar,series,anime
4244,u146,i249,skip,25,2025-02-21 00:53:00,35,M,Makassar,movie,romance
4245,u166,i33,play,823,2025-02-21 00:55:00,19,M,Bandung,movie,thriller
4246,u37,i254,pause,114,2025-02-21 01:08:00,38,F,Jakarta,movie,action
4247,u60,i180,play,1111,2025-02-21 01:25:00,31,M,Surabaya,series,drama
4248,u164,i11,play,3227,2025-02-21 01:55:00,37,M,Denpasar,series,romance
4249,u168,i176,complete,3336,2025-02-21 02:10:00,41,F,Medan,series,thriller
4250,u53,i213,pause,120,2025-02-21 02:40:00,17,M,Denpasar,series,romance
4251,u201,i196,save,62,2025-02-21 02:41:00,34,M,Yogyakarta,microdrama,thriller
4252,u39,i71,skip,35,2025-02-21 02:48:00,30,F,Medan,microdrama,comedy
4253,u54,i11,pause,265,2025-02-21 02:49:00,25,F,Jakarta,series,romance
4254,u103,i223,like,1500,2025-02-21 03:03:00,43,F,Denpasar,series,drama
4255,u159,i56,skip,37,2025-02-21 03:06:00,16,F,Jakarta,movie,drama
4256,u52,i92,play,847,2025-02-21 03:11:00,36,F,Bandung,series,romance
4257,u73,i240,play,2867,2025-02-21 03:51:00,30,M,Jakarta,microdrama,comedy
4258,u31,i86,play,3221,2025-02-21 04:09:00,23,F,Surabaya,microdrama,comedy
4259,u14,i247,play,577,2025-02-21 04:17:00,35,F,Jakarta,microdrama,comedy
4260,u67,i221,play,3591,2025-02-21 04:33:00,39,F,Denpasar,series,thriller
4261,u51,i36,play,1712,2025-02-21 04:57:00,29,F,Makassar,series,thriller
4262,u182,i38,play,316,2025-02-21 05:02:00,39,M,Yogyakarta,series,thriller
4263,u79,i116,pause,286,2025-02-21 05:02:00,31,M,Jakarta,series,thriller
4264,u6,i228,play,455,2025-02-21 05:09:00,33,M,Denpasar,movie,romance
4265,u189,i220,play,723,2025-02-21 05:13:00,26,M,Makassar,movie,romance
4266,u52,i53,pause,136,2025-02-21 05:18:00,36,F,Bandung,tv,comedy
4267,u6,i230,play,1221,2025-02-21 06:01:00,33,M,Denpasar,series,drama
4268,u132,i6,play,1131,2025-02-21 06:29:00,42,F,Makassar,series,romance
4269,u68,i167,play,1730,2025-02-21 06:32:00,38,M,Denpasar,series,family
4270,u193,i154,complete,3007,2025-02-21 06:41:00,50,M,Medan,movie,romance
4271,u138,i35,like,3134,2025-02-21 07:00:00,36,F,Yogyakarta,series,thriller
4272,u75,i8,complete,1640,2025-02-21 07:52:00,25,F,Yogyakarta,series,drama
4273,u58,i223,play,196,2025-02-21 07:53:00,25,M,Bandung,series,drama
4274,u203,i255,pause,122,2025-02-21 08:01:00,27,F,Bandung,tv,kids
4275,u34,i6,play,1079,2025-02-21 08:20:00,46,M,Medan,series,romance
4276,u102,i79,complete,1187,2025-02-21 09:07:00,52,F,Surabaya,series,thriller
4277,u172,i180,play,1419,2025-02-21 09:33:00,41,F,Medan,series,drama
4278,u176,i232,complete,2578,2025-02-21 09:42:00,55,F,Yogyakarta,microdrama,romance
4279,u153,i81,complete,2770,2025-02-21 10:12:00,27,F,Makassar,series,anime
4280,u133,i54,play,1763,2025-02-21 11:00:00,19,F,Surabaya,movie,comedy
4281,u179,i124,play,397,2025-02-21 11:20:00,21,M,Jakarta,series,anime
4282,u114,i190,play,2972,2025-02-21 11:34:00,37,M,Medan,movie,thriller
4283,u117,i179,like,1306,2025-02-21 12:03:00,20,M,Medan,microdrama,comedy
4284,u30,i152,complete,2937,2025-02-21 12:04:00,38,M,Medan,series,romance
4285,u206,i181,play,1635,2025-02-21 12:05:00,29,F,Denpasar,movie,family
4286,u156,i189,play,601,2025-02-21 12:06:00,21,M,Makassar,series,thriller
4287,u18,i140,play,428,2025-02-21 12:08:00,43,F,Surabaya,series,drama
4288,u86,i188,complete,1295,2025-02-21 12:27:00,25,M,Medan,movie,family
4289,u176,i75,pause,134,2025-02-21 12:30:00,55,F,Yogyakarta,microdrama,romance
4290,u141,i124,play,1473,2025-02-21 12:45:00,24,F,Medan,series,anime
4291,u58,i52,play,1840,2025-02-21 13:09:00,25,M,Bandung,tv,kids
4292,u75,i229,pause,276,2025-02-21 13:11:00,25,F,Yogyakarta,series,thriller
4293,u145,i107,like,3333,2025-02-21 13:18:00,44,F,Denpasar,movie,thriller
4294,u17,i32,pause,268,2025-02-21 13:49:00,42,F,Yogyakarta,movie,action
4295,u137,i44,skip,26,2025-02-21 14:05:00,54,M,Jakarta,tv,kids
4296,u156,i128,play,1633,2025-02-21 15:01:00,21,M,Makassar,series,drama
4297,u72,i181,play,2385,2025-02-21 15:18:00,20,M,Makassar,movie,family
4298,u72,i174,like,2381,2025-02-21 15:21:00,20,M,Makassar,series,romance
4299,u184,i100,like,2299,2025-02-21 15:37:00,25,F,Surabaya,series,thriller
4300,u80,i150,play,2224,2025-02-21 15:41:00,16,F,Jakarta,microdrama,comedy
4301,u194,i236,skip,22,2025-02-21 15:54:00,38,M,Jakarta,tv,comedy
4302,u204,i242,skip,12,2025-02-21 15:58:00,35,F,Jakarta,movie,comedy
4303,u220,i42,complete,2417,2025-02-21 16:32:00,36,M,Makassar,tv,kids
4304,u148,i73,play,124,2025-02-21 16:35:00,26,M,Makassar,microdrama,comedy
4305,u199,i118,play,1617,2025-02-21 16:40:00,32,F,Jakarta,movie,action
4306,u66,i244,play,3344,2025-02-21 16:49:00,21,F,Medan,movie,family
4307,u2,i87,like,540,2025-02-21 16:57:00,19,M,Denpasar,movie,family
4308,u178,i157,play,2690,2025-02-21 17:09:00,26,F,Bandung,series,anime
4309,u101,i211,skip,40,2025-02-21 17:23:00,43,F,Denpasar,microdrama,comedy
4310,u85,i162,play,1979,2025-02-21 17:40:00,46,F,Denpasar,series,kids
4311,u146,i239,play,3093,2025-02-21 18:00:00,35,M,Makassar,tv,kids
4312,u100,i185,play,2214,2025-02-21 18:04:00,37,M,Yogyakarta,tv,kids
4313,u147,i63,complete,951,2025-02-21 18:11:00,22,F,Surabaya,series,anime
4314,u124,i21,complete,3307,2025-02-21 18:15:00,17,M,Denpasar,movie,romance
4315,u107,i245,play,919,2025-02-21 18:25:00,43,M,Surabaya,series,thriller
4316,u20,i53,skip,20,2025-02-21 18:30:00,24,F,Denpasar,tv,comedy
4317,u41,i237,skip,33,2025-02-21 18:34:00,37,M,Medan,tv,kids
4318,u29,i29,skip,34,2025-02-21 18:52:00,52,M,Medan,movie,action
4319,u22,i255,complete,2591,2025-02-21 18:53:00,21,M,Bandung,tv,kids
4320,u128,i155,skip,27,2025-02-21 19:00:00,17,F,Yogyakarta,series,romance
4321,u171,i65,skip,9,2025-02-21 19:18:00,22,M,Bandung,series,anime
4322,u8,i172,play,2296,2025-02-21 19:35:00,41,M,Yogyakarta,movie,romance
4323,u158,i204,play,1866,2025-02-21 19:53:00,50,M,Jakarta,movie,romance
4324,u21,i252,play,3328,2025-02-21 20:49:00,19,M,Bandung,series,drama
